,tm,num_atms,r2extent,edmn,eqmn,total_energy,hlg,cpe,cce,cde,cre,ctne,smd
16273,440.15,46.0,8242.2721,2.5272446874,13.6410406198,-1146.70588441,0.18857,-17.42,47.85,-31.35,2.45,18.95,10.35
16274,432.15,27.0,11902.1701,0.248423710624,16.2638420077,-1943.95802567,0.17328,-11.96,37.6,-26.86,1.88,12.63,6.98
16275,312.15,17.0,2374.0175,2.06489258316,10.300818666,-1332.83740088,0.2003,-9.36,24.88,-18.36,1.43,7.95,3.25
16276,382.15,56.0,17145.7105,3.48100195346,22.4804134286,-1025.16509141,0.16917,-13.09,56.79,-38.18,2.95,21.56,8.76
16277,369.15,43.0,8114.1385,2.56109026198,17.1549279558,-924.866397501,0.18752,-10.78,42.63,-29.55,2.22,15.3,8.15
16278,494.15,16.0,2066.0627,2.4729886413,24.8367152901,-513.051609953,0.19307,-18.01,22.35,-15.91,1.27,7.72,6.52
16279,451.15,33.0,9100.3884,8.60498012665,14.0227576532,-1530.95613779,0.16474,-17.11,40.89,-28.03,2.02,14.88,7.15
16280,457.15,52.0,16151.8137,5.33848840591,52.0009004975,-1549.03551056,0.14502,-22.55,55.62,-37.98,2.85,20.5,8.48
16281,444.15,33.0,4153.6465,1.60762207002,6.83199252268,-805.955478637,0.23538,-14.92,34.2,-23.7,1.83,12.32,7.66
16282,454.15,25.0,3525.4337,4.63695789284,21.42445883,-743.109461155,0.17099,-20.17,30.08,-21.19,1.65,10.54,4.78
16283,446.15,24.0,4158.6838,5.32603025714,33.4500996704,-687.964867272,0.15217,-19.27,29.08,-21.23,1.68,9.53,7.39
16284,383.0,46.0,18924.4651,4.57283381942,38.7297219643,-2410.39121365,0.14208,-14.36,54.11,-38.17,2.78,18.72,7.43
16285,260.15,67.0,22507.8955,1.18948118943,9.2658990832,-1015.15399905,0.21225,-8.07,65.28,-43.12,3.43,25.59,8.9
16286,282.15,17.0,3227.8063,3.3130522317,4.73353415959,-1084.23500985,0.18663,-7.65,24.08,-17.71,1.36,7.72,4.84
16287,622.99,85.0,22969.012,8.57088103173,24.8839084613,-2109.91550221,0.18576,-23.75,78.51,-47.68,3.48,34.31,10.75
16288,411.15,39.0,10610.82,9.0766362569,31.3443604253,-1030.60417928,0.14152,-21.42,45.08,-30.23,2.3,17.15,10.91
16289,520.15,20.0,4566.7541,1.57122916534,10.0860477805,-627.952110944,0.16699,-12.47,24.35,-18.82,1.47,6.99,1.4
16290,360.15,32.0,7836.7271,2.79145562924,23.359541643,-843.598520811,0.13874,-10.81,37.07,-26.83,2.0,12.24,6.83
16291,442.15,34.0,6747.4751,3.14967519119,2.99373173648,-1157.2491685,0.25012,-7.72,36.5,-24.69,1.79,13.6,7.87
16292,492.0,45.0,9675.9865,11.4865858857,31.2217560648,-1241.47691778,0.16015,-27.83,46.3,-31.54,2.4,17.16,10.1
16293,313.15,64.0,16691.8694,1.055609028,5.51536446756,-842.842475842,0.2709,-4.32,60.71,-40.3,3.28,23.68,5.84
16294,365.15,17.0,2002.7202,4.86662049168,11.5029577188,-513.231857777,0.21665,-12.09,22.31,-16.41,1.35,7.26,5.83
16295,446.15,38.0,12356.8509,4.59534972119,33.8046506342,-1307.98935703,0.17186,-22.48,45.24,-31.81,2.37,15.8,11.32
16296,399.65,42.0,6223.4632,3.17075162383,11.5809063717,-940.824320954,0.19824,-13.38,40.61,-29.13,2.21,13.69,6.87
16297,338.15,25.0,2853.3698,4.73766411114,14.0547813146,-613.942122828,0.17989,-10.66,28.33,-20.75,1.63,9.21,7.46
16298,561.15,56.0,8376.5859,5.71525258409,20.7537301093,-1194.36456772,0.15547,-19.49,46.77,-32.95,2.4,16.23,8.53
16299,365.15,50.0,23329.6622,4.68432791444,12.5382001978,-2633.4425566,0.19457,-10.71,59.3,-37.44,2.51,24.37,15.36
16300,512.15,52.0,9708.555,6.95501420919,27.6940488432,-1229.1527746,0.12382,-18.92,47.36,-32.97,2.42,16.81,9.15
16301,382.15,16.0,3304.9843,0.924153829186,22.4513364408,-1332.6424922,0.1901,-12.93,25.7,-18.69,1.45,8.45,4.58
16302,437.15,35.0,12341.1432,4.78523411966,30.9033476661,-1628.74152468,0.15787,-23.62,44.06,-31.57,2.32,14.8,11.26
16303,506.15,29.0,6062.8443,6.18473572677,29.5186684219,-878.497701591,0.1459,-21.65,33.92,-25.05,1.88,10.75,7.0
16304,345.15,28.0,7961.3893,3.02136483232,19.1353537712,-1712.43983363,0.2158,-11.79,35.98,-24.5,1.73,13.21,8.87
16305,422.15,47.0,7122.5602,2.7769250566,37.1214588882,-890.145471617,0.21493,-13.72,42.56,-29.49,2.2,15.27,6.88
16306,476.15,37.0,8390.2511,1.6287663706,22.1324876403,-1836.55987606,0.18976,-15.62,41.58,-29.09,2.2,14.69,6.38
16307,329.15,30.0,3310.4407,5.23530605314,16.2997051065,-617.391802003,0.23531,-13.3,31.69,-21.89,1.72,11.52,5.95
16308,426.5,34.0,9561.505,2.65658885227,19.8694544122,-1726.85248105,0.15255,-11.51,42.51,-29.14,2.24,15.61,6.7
16309,448.15,34.0,8123.6637,6.94832898617,23.9778919593,-1366.48013779,0.13667,-22.0,40.23,-28.62,2.15,13.77,8.76
16310,430.15,26.0,5589.0483,1.87132547142,17.6597422241,-1009.10885577,0.15889,-12.35,31.46,-23.75,1.79,9.49,3.76
16311,454.15,48.0,6124.3424,1.40690102708,13.6233996352,-927.488487998,0.25106,-14.94,42.43,-29.02,2.17,15.59,7.04
16312,325.15,12.0,3568.1559,2.61582062458,7.44563114853,-1143.16154844,0.18511,-8.3,19.71,-15.44,1.24,5.5,3.63
16313,330.15,13.0,2240.7064,2.8552520922,12.4598494361,-883.309170679,0.20366,-7.65,21.4,-15.18,1.21,7.44,5.41
16314,505.65,50.0,11523.1186,1.8230379837,20.4525510162,-1266.59209308,0.16266,-20.4,50.49,-34.8,2.59,18.27,8.72
16315,309.15,17.0,4247.3058,3.00951584478,5.41603261715,-1543.82637176,0.19895,-6.23,26.24,-19.32,1.47,8.4,5.02
16316,468.15,28.0,2841.7486,6.2141285101,25.6921460931,-520.324572917,0.27278,-13.88,28.31,-20.18,1.64,9.77,5.22
16317,463.15,40.0,8587.7987,3.87447473085,23.9508661328,-1068.09285211,0.16148,-20.61,43.05,-29.7,2.3,15.65,9.19
16318,436.15,30.0,5086.8681,0.486097284502,23.0325689041,-767.419475393,0.15391,-10.14,33.94,-24.84,1.86,10.96,6.42
16319,498.15,21.0,2692.2011,3.40633588185,18.6779586144,-673.688474983,0.16557,-13.01,25.67,-19.13,1.44,7.99,5.67
16320,331.15,28.0,5808.8182,6.82251636055,24.9005692329,-1472.88331205,0.16495,-10.39,32.82,-24.38,1.85,10.29,5.29
16321,426.15,40.0,6471.3775,5.48701887549,13.9351903754,-881.712300349,0.13177,-17.16,39.24,-28.34,2.14,13.04,4.39
16322,363.5,35.0,9768.9541,6.96950066576,19.357412636,-1354.28585865,0.19991,-15.57,41.79,-29.38,2.22,14.63,7.81
16323,463.15,58.0,9054.4173,1.22052989312,11.2485133556,-1009.2108342,0.29389,-11.96,48.65,-33.5,2.43,17.58,8.28
16324,344.15,31.0,3809.9563,2.34477935423,9.05831817061,-635.410221562,0.15609,-8.66,33.05,-23.49,1.79,11.35,3.85
16325,337.15,19.0,3611.8102,4.28939133561,15.2244865946,-2936.02318187,0.18422,-10.28,22.57,-17.35,1.41,6.64,2.14
16326,378.15,30.0,4232.2938,1.96795336073,8.63479452853,-692.372767404,0.20767,-12.92,33.19,-23.71,1.86,11.33,5.88
16327,337.15,30.0,4765.0171,3.37196645001,16.5423299532,-820.774233888,0.14674,-13.24,33.07,-23.89,1.82,11.01,6.25
16328,361.15,22.0,2431.44,4.88383149279,18.7583044583,-537.565010044,0.20397,-10.77,25.3,-18.63,1.47,8.14,5.15
16329,399.15,36.0,8519.9947,1.70727064345,13.8861550582,-920.231495587,0.20948,-15.44,41.02,-28.42,2.2,14.8,8.77
16330,384.15,44.0,8941.2514,1.54267041846,11.6567356048,-1000.85645068,0.20852,-10.27,46.82,-31.29,2.4,17.92,8.67
16331,414.15,52.0,13165.0991,1.92088178449,13.2722757672,-1687.93354355,0.1887,-12.1,57.08,-37.58,3.1,22.6,9.13
16332,483.15,35.0,10148.0042,5.11033484813,46.3211356171,-1475.67061387,0.13639,-24.93,42.5,-30.47,2.24,14.28,6.64
16333,490.65,35.0,5235.7176,6.72898664659,6.44345572733,-1112.80610551,0.22242,-17.8,35.95,-25.52,2.03,12.47,5.9
16334,438.15,20.0,3604.5578,3.58010141756,11.7221423021,-1186.37575834,0.2098,-11.96,28.49,-19.83,1.46,10.11,4.86
16335,352.15,15.0,4952.4431,4.27888433239,11.5802671027,-4270.78727084,0.18385,-8.48,27.1,-20.99,1.62,7.73,2.03
16336,328.15,11.0,3888.9743,3.35706380339,8.83485242661,-3278.67607099,0.21069,-6.4,19.44,-15.24,1.26,5.46,0.79
16337,449.15,21.0,4178.52,3.25505147271,33.6109137263,-743.984127658,0.16437,-17.26,26.93,-19.59,1.51,8.85,8.21
16338,387.5,52.0,10721.563,2.20360625793,10.8245192725,-1005.58657652,0.20984,-9.78,48.32,-33.51,2.48,17.29,9.36
16339,338.15,28.0,3442.1967,1.54919174733,12.8594363687,-691.184900169,0.2016,-10.01,32.52,-22.28,1.76,11.99,6.58
16340,262.15,31.0,3651.8193,0.273756132351,3.56623971993,-581.256136705,0.22757,-5.27,33.15,-23.06,1.82,11.9,5.33
16341,490.15,32.0,9281.8386,3.0813440152,14.6902729856,-3356.44085743,0.16354,-12.77,38.05,-26.71,2.05,13.39,5.77
16342,436.15,61.0,15213.6922,2.67601651153,10.8438879315,-1528.00283509,0.11285,-15.32,64.51,-39.4,2.98,28.09,10.33
16343,394.15,35.0,14128.1299,4.34982878973,7.82517394311,-5949.50473903,0.15725,-6.49,42.17,-30.86,2.38,13.69,4.79
16344,436.15,46.0,8900.2715,3.59488075185,25.0609952727,-1146.70477781,0.18401,-20.52,48.25,-31.34,2.44,19.35,10.55
16345,337.15,45.0,10303.6832,2.64763623823,17.7658074216,-888.905001717,0.18238,-9.01,46.8,-31.94,2.49,17.36,8.45
16346,342.15,23.0,3027.384,1.19434023209,14.6469069295,-629.797264683,0.15054,-10.34,28.13,-19.74,1.54,9.92,6.05
16347,450.15,21.0,3093.2886,3.56702234504,19.3251925261,-797.167587621,0.20858,-13.08,26.5,-19.04,1.42,8.89,6.84
16348,340.68,56.0,18382.5013,7.23427337955,32.6217878324,-1646.49887772,0.16147,-20.99,59.66,-39.41,2.99,23.24,9.54
16349,423.15,40.0,6944.5544,4.21734736298,26.5915824275,-1512.15667848,0.17453,-17.42,43.53,-29.78,2.24,15.98,6.2
16350,336.15,18.0,2770.5144,1.06285506067,11.8831336212,-800.100912314,0.16754,-6.76,23.64,-18.35,1.4,6.69,3.0
16351,513.15,14.0,1272.6331,6.37961896668,6.98891055602,-721.927968152,0.24061,-19.3,19.01,-14.8,1.23,5.43,3.7
16352,457.15,33.0,12518.1599,6.62215312493,32.0546013444,-1303.05913552,0.13995,-20.54,41.79,-28.49,2.13,15.43,11.72
16353,340.15,26.0,7860.7452,2.73158341992,8.36128913924,-1149.54555144,0.15064,-9.14,33.3,-24.22,1.86,10.94,6.26
16354,442.15,62.0,17671.5817,3.01754959197,24.1815478644,-1535.96154762,0.17264,-22.38,63.69,-41.76,3.11,25.04,11.53
16355,415.15,29.0,5567.7548,3.03786096621,22.9494478472,-902.750619172,0.15935,-14.89,33.6,-23.72,1.81,11.68,7.96
16356,472.15,43.0,16251.4211,2.84385085931,18.0850341318,-1142.13154672,0.1033,-12.89,48.5,-34.41,2.53,16.63,5.31
16357,415.15,34.0,10392.6509,6.08371781808,10.3389468927,-1469.75137396,0.15993,-15.13,41.55,-28.69,2.22,15.08,10.78
16358,378.15,35.0,12236.287,5.50852486788,30.9711991739,-2461.25331882,0.20836,-19.58,47.1,-32.28,2.47,17.28,7.03
16359,405.15,21.0,1536.4657,4.40659356987,4.20332485778,-424.431751892,0.2775,-9.6,22.8,-16.2,1.32,7.92,5.27
16360,326.15,16.0,1835.5882,5.80488562936,15.1623117278,-463.041908926,0.20552,-8.89,21.79,-15.3,1.22,7.72,5.74
16361,390.15,32.0,6802.3163,1.53391399042,12.5836466181,-1153.9414235,0.16402,-7.29,37.48,-26.97,2.05,12.55,5.63
16362,400.15,24.0,3592.1704,4.29884308855,18.8858119013,-998.345599994,0.2234,-15.0,28.67,-20.59,1.62,9.7,5.65
16363,386.15,24.0,6140.7412,5.10512658805,20.2424569969,-1036.2418346,0.16387,-7.55,30.5,-22.46,1.73,9.78,5.57
16364,342.15,37.0,4829.3665,3.23089193413,10.8268509337,-787.535427395,0.25557,-15.25,37.85,-25.53,2.04,14.35,8.3
16365,495.15,50.0,13670.5961,5.43503271563,17.3649974682,-2015.71566592,0.14244,-18.03,53.41,-36.32,2.68,19.77,7.78
16366,347.15,47.0,8867.459,1.58671217617,24.1270703491,-1019.33194644,0.17296,-15.05,48.2,-31.83,2.47,18.85,8.54
16367,404.15,21.0,3602.0701,7.14728014912,14.8410020467,-739.84861409,0.16622,-13.09,26.35,-19.75,1.54,8.14,8.69
16368,414.15,20.0,2474.7328,4.37807118832,17.0658616516,-664.62963738,0.1836,-14.51,25.13,-18.18,1.44,8.4,7.38
16369,450.15,42.0,11390.0356,6.04037152251,38.801574033,-987.313492585,0.12004,-24.55,44.87,-31.54,2.42,15.75,2.82
16370,397.15,27.0,3954.5736,3.66625475792,14.247406364,-670.120058956,0.12957,-9.95,30.38,-22.71,1.7,9.36,5.74
16371,494.65,53.0,16885.9657,5.42190524724,29.4485409817,-1984.4022184,0.14554,-26.62,52.97,-37.73,2.75,17.99,10.36
16372,450.15,39.0,9787.8355,3.66042056327,21.7540833059,-1031.50472698,0.14014,-12.48,43.32,-30.96,2.24,14.61,5.03
16373,362.15,44.0,14283.3216,3.47043469035,27.3557622537,-1075.0566078,0.10763,-14.83,47.89,-33.66,2.52,16.75,9.88
16374,478.15,24.0,14557.0917,3.66523608244,8.92154652961,-10896.954178,0.17052,-10.7,37.85,-29.16,2.28,10.98,2.12
16375,489.15,37.0,5955.2013,2.30581373923,12.1527245431,-975.362298946,0.18965,-14.94,41.52,-27.9,2.19,15.81,8.36
16376,313.15,24.0,2522.8533,2.45446437945,10.3500387101,-849.119099393,0.2087,-5.9,27.72,-20.02,1.6,9.3,4.43
16377,408.15,27.0,3834.0262,2.86098613244,18.912089724,-615.168533476,0.21497,-15.81,29.0,-21.03,1.67,9.64,6.03
16378,389.15,39.0,9264.5775,2.6602805961,25.0132695878,-939.484118042,0.12133,-14.52,43.03,-29.77,2.25,15.51,7.1
16379,377.15,32.0,8244.6088,1.18748722098,20.8763332324,-805.712525765,0.16342,-9.96,36.85,-26.8,2.07,12.11,7.55
16380,506.65,34.0,5968.9198,0.982420256306,11.1958859524,-1096.40581313,0.14084,-8.68,37.3,-25.88,2.02,13.44,5.61
16381,362.65,22.0,2515.9524,6.01531217311,8.69096356626,-574.645732407,0.17335,-13.19,25.97,-19.2,1.52,8.3,6.29
16382,315.15,17.0,2629.8164,2.04782398169,11.5487284127,-881.585951388,0.19366,-7.24,22.6,-17.28,1.4,6.72,4.74
16383,355.15,36.0,8524.9025,7.30005414911,21.807295432,-1600.17005027,0.15114,-16.38,45.68,-29.44,2.21,18.46,9.13
16384,149.15,19.0,1507.5283,0.208102042277,1.2974164713,-273.973720046,0.2667,-1.29,19.79,-15.02,1.27,6.04,2.99
16385,421.15,46.0,14830.3166,1.20522736444,26.8401786553,-1578.70117443,0.13307,-15.75,51.86,-36.46,2.71,18.11,6.41
16386,426.15,36.0,8589.5702,1.38841375317,21.6718834834,-1669.34234853,0.19164,-13.05,39.29,-28.36,2.15,13.08,6.05
16387,173.15,12.0,2118.1921,1.74172567587,4.65537443929,-2728.032807,0.24922,-2.89,17.41,-13.27,1.19,5.33,2.49
16388,439.15,40.0,12579.3588,2.10485277632,25.6656232667,-1218.01979576,0.13804,-20.44,45.81,-32.48,2.43,15.76,9.92
16389,361.15,22.0,2659.3998,5.15406028486,11.844143479,-537.494332879,0.18294,-9.72,25.9,-18.99,1.53,8.45,5.67
16390,447.15,30.0,7876.2005,4.69883732215,18.7569911889,-1266.96492464,0.18299,-17.02,37.34,-25.06,1.81,14.09,9.66
16391,483.15,70.0,16602.5401,5.17860523114,25.2706863057,-1295.69313232,0.0933,-13.48,63.46,-41.35,3.04,25.15,10.47
16392,522.15,21.0,3434.169,7.00445931889,10.7495560164,-686.593151969,0.16407,-12.59,26.61,-19.72,1.49,8.37,6.12
16393,468.15,39.0,7575.409,2.50930634439,25.7813397949,-1067.85765194,0.1813,-18.44,43.72,-28.93,2.25,17.04,9.02
16394,440.15,19.0,4098.2422,2.23084944808,18.8529561419,-953.980077751,0.1896,-12.66,25.16,-19.26,1.53,7.43,2.59
16395,434.15,30.0,4825.1245,2.94651718814,14.8097447544,-709.382801685,0.20798,-12.13,33.58,-24.1,1.86,11.34,5.78
16396,415.15,56.0,19893.3622,5.10915316956,24.9636548194,-1419.40549456,0.15054,-22.03,61.44,-40.1,3.03,24.37,12.61
16397,323.15,20.0,3074.9942,3.82611342357,7.34611872216,-2937.0524427,0.19969,-8.51,24.98,-18.96,1.53,7.55,2.97
16398,414.15,67.0,17220.2591,1.47859741647,30.0250135813,-1425.73305868,0.19821,-20.9,61.18,-39.47,2.93,24.64,11.81
16399,339.15,21.0,5979.5228,1.31349023217,11.2635473622,-3455.82789191,0.15916,-14.45,30.75,-21.69,1.68,10.74,10.88
16400,446.15,34.0,5363.0993,3.31039671792,12.4247627044,-786.856440629,0.19523,-12.04,34.97,-25.44,1.91,11.43,4.28
16401,482.15,36.0,10500.5976,8.26129810744,16.7083481167,-1807.98909053,0.15498,-23.33,45.36,-30.95,2.3,16.71,9.04
16402,344.15,15.0,6690.8893,4.62519840223,6.8697644996,-6381.99177272,0.17111,-9.21,27.59,-21.49,1.66,7.76,1.35
16403,446.15,41.0,13656.673,7.63276153106,43.077826071,-1500.22490985,0.16731,-25.23,47.0,-34.19,2.53,15.34,6.58
16404,437.15,32.0,7797.2893,2.8198281171,34.7281743684,-1216.83664048,0.12534,-14.33,39.66,-28.05,2.04,13.64,5.75
16405,438.15,32.0,7972.5777,2.88406609668,34.2377452314,-1079.39359006,0.13673,-18.29,37.55,-27.06,2.05,12.54,9.87
16406,403.15,44.0,10700.2685,1.70421932274,22.9401466942,-1116.28105818,0.18802,-11.78,45.33,-32.12,2.42,15.63,7.5
16407,316.15,62.0,11703.4862,1.61373383183,9.42977189756,-1161.75288475,0.22908,-11.17,60.16,-36.59,2.75,26.32,9.01
16408,266.15,50.0,7183.9602,0.071330288097,0.80424527975,-630.240551466,0.36282,-1.08,47.37,-30.71,2.51,19.17,6.38
16409,368.15,23.0,3230.3117,4.01375567518,12.6646702393,-554.800648776,0.17865,-11.89,26.95,-19.93,1.59,8.61,5.61
16410,362.65,39.0,15412.1929,4.71887637685,13.7239972071,-4155.41280989,0.15673,-13.3,46.45,-33.34,2.53,15.63,6.06
16411,337.15,26.0,3284.1756,6.23115851187,8.02507027882,-954.121820507,0.21993,-15.68,30.64,-22.32,1.75,10.07,4.04
16412,433.15,41.0,13134.1524,2.4382434374,42.7526435687,-1806.14516134,0.09647,-14.04,46.97,-33.73,2.45,15.68,6.85
16413,351.15,37.0,6103.6983,1.65296077691,4.24015845812,-809.130463352,0.22239,-11.47,39.95,-26.89,2.09,15.15,7.1
16414,316.15,18.0,4047.9286,5.24313051716,16.1497929705,-1482.40312828,0.19947,-10.15,27.25,-19.77,1.48,8.96,5.14
16415,380.15,38.0,9969.6458,4.21152673623,12.7910921387,-847.22496874,0.18355,-14.0,41.78,-29.46,2.25,14.57,7.34
16416,348.15,14.0,2645.8502,3.3306786906,9.46194869094,-3056.86941709,0.19658,-7.88,21.62,-16.39,1.29,6.52,3.52
16417,454.15,17.0,2524.2493,3.30475192715,21.4842324871,-584.34286182,0.15411,-12.71,22.36,-16.91,1.33,6.78,5.21
16418,468.15,35.0,10519.926,8.56103179821,36.4681223597,-1475.66935811,0.13401,-27.4,42.21,-30.33,2.21,14.1,7.02
16419,363.15,38.0,8729.4173,7.44870846456,20.7221812906,-1236.6911168,0.17728,-21.6,41.57,-29.93,2.26,13.9,4.31
16420,354.15,74.0,20489.823,5.58667872264,38.9367049126,-2157.13589193,0.14339,-33.77,78.2,-43.99,3.26,37.48,16.3
16421,427.15,30.0,3151.038,3.81475500262,13.4570848961,-580.284088436,0.18547,-8.14,30.43,-22.48,1.74,9.69,5.27
16422,253.15,45.0,6327.3299,2.10015432766,18.6588614599,-868.097312581,0.23297,-10.74,43.03,-28.6,2.2,16.62,6.91
16423,439.0,39.0,12748.8949,2.00450108007,23.7553089426,-1568.33420996,0.12334,-10.85,44.61,-33.43,2.45,13.64,6.73
16424,360.15,15.0,1379.4135,6.1729107737,13.4911864326,-379.843882638,0.21397,-10.96,20.41,-14.51,1.19,7.1,3.72
16425,482.15,32.0,7564.4055,2.46180300187,25.6664767609,-876.883314324,0.12404,-17.66,36.98,-26.29,1.98,12.67,5.28
16426,476.15,32.0,10970.4233,8.34936190496,25.0531961602,-1059.15412034,0.12572,-14.18,38.66,-28.03,2.1,12.73,9.42
16427,317.15,14.0,2540.0244,2.81924186263,12.0922813054,-995.5649412,0.17745,-7.28,21.86,-16.2,1.28,6.94,6.34
16428,489.15,36.0,10470.9887,8.27589729878,28.1816594817,-1401.73324239,0.17445,-25.25,42.39,-30.89,2.28,13.79,3.7
16429,427.4,38.0,6111.6066,2.03706779465,12.6873370453,-788.449071827,0.21202,-17.71,39.28,-26.58,2.12,14.82,5.66
16430,347.15,19.0,5108.9024,1.46814760498,6.59120542465,-3068.9779694,0.17028,-7.11,25.7,-19.22,1.54,8.02,4.38
16431,506.15,37.0,7316.3798,2.55338082158,18.8028852398,-988.64492987,0.16564,-15.62,40.72,-29.17,2.2,13.74,4.75
16432,376.15,24.0,2363.4572,4.00365073527,12.4167708636,-501.607195862,0.19107,-7.65,26.8,-19.44,1.55,8.91,4.97
16433,430.15,34.0,8867.7753,4.33765622082,20.2639171238,-1226.03813082,0.09905,-19.23,40.86,-28.6,2.08,14.34,4.74
16434,327.15,21.0,2396.016,2.08750291018,18.7554255046,-499.42723417,0.19156,-11.92,24.9,-18.2,1.47,8.16,5.02
16435,433.15,66.0,11723.2244,2.89723251742,6.7868241623,-1499.69101127,0.17246,-20.28,58.95,-37.42,2.78,24.31,12.52
16436,437.15,24.0,6061.3991,0.485178462012,9.47886912822,-5606.13203223,0.16674,-4.28,30.11,-23.42,1.78,8.48,3.01
16437,477.15,34.0,15696.7025,3.29172602292,6.96954623344,-3373.87009022,0.13186,-14.85,39.61,-28.65,2.19,13.15,5.8
16438,462.15,19.0,3820.3394,7.14449138078,22.8387039799,-569.348721999,0.14309,-17.98,26.39,-18.14,1.43,9.68,7.66
16439,383.15,31.0,3865.4698,3.3379367834,15.7975259813,-1065.79363491,0.16592,-17.92,35.8,-23.67,1.82,13.95,8.92
16440,352.15,16.0,4057.6063,3.53240665977,5.77294316012,-2917.59414162,0.21518,-8.09,21.92,-16.86,1.37,6.44,2.89
16441,412.15,37.0,7780.9743,6.12507573014,18.5741650364,-1177.1853407,0.15637,-15.69,42.36,-27.52,2.09,16.93,9.09
16442,351.15,36.0,4887.9533,1.44368422448,10.960096646,-696.039155376,0.2268,-9.95,37.38,-25.33,1.97,14.02,7.2
16443,352.15,16.0,1871.2695,2.88131944081,12.9675136059,-380.005783132,0.17958,-12.22,19.79,-14.61,1.25,6.43,0.12
16444,414.15,40.0,14164.8348,2.75064820179,24.2105080624,-1317.25306473,0.15457,-20.6,46.68,-32.93,2.43,16.18,10.6
16445,432.15,29.0,10660.0046,5.08795159666,2.16311808046,-2567.5965707,0.19917,-8.13,39.38,-29.31,2.22,12.29,5.17
16446,407.15,40.0,11837.4227,6.45000493721,28.3056544929,-1462.91692183,0.14077,-18.11,46.96,-33.73,2.48,15.72,4.5
16447,366.15,12.0,5884.8763,0.161664343626,1.98089204653,-5833.44404094,0.22046,-3.33,23.13,-18.1,1.49,6.52,1.4
16448,394.15,40.0,7029.6185,3.81103055223,16.881125046,-959.790532188,0.21076,-24.29,41.74,-28.17,2.19,15.76,9.76
16449,478.15,32.0,7534.6355,7.74636658441,27.5632272423,-1009.0106068,0.15793,-19.63,37.34,-26.84,2.02,12.51,9.85
16450,370.15,11.0,1799.4332,2.37357932456,7.1150007955,-718.661013876,0.20122,-98884.48,20.59,-17.06,1.38,4.91,1.07
16451,334.15,17.0,2255.8826,4.61453322558,12.097884954,-486.850239755,0.16482,-84430.36,24.83,-19.55,1.52,6.81,5.77
16452,500.65,38.0,6279.9099,0.325719342379,15.4133767008,-847.183160382,0.18557,-15.59,41.49,-27.79,2.2,15.9,7.87
16453,341.65,36.0,3947.9551,1.14840751478,6.85724037496,-620.926518729,0.28614,-10.58,37.21,-24.19,1.97,14.99,6.49
16454,451.15,37.0,7449.3616,2.57414227657,8.8903901956,-995.436476982,0.19225,-13.98,41.92,-27.73,2.18,16.37,9.92
16455,424.15,44.0,7014.8689,1.0733542705,6.10618924289,-829.957910141,0.21363,-7.92,43.22,-29.82,2.34,15.74,6.79
16456,407.5,30.0,5549.8604,2.90435907904,12.7437623813,-1665.67491971,0.19358,-13.91,37.68,-25.11,1.93,14.5,7.62
16457,214.15,21.0,2626.4315,1.60249334788,4.88834504613,-2921.00133219,0.2269,-3.39,25.07,-18.68,1.5,7.89,3.56
16458,398.0,31.0,5278.7291,3.71323482829,13.8184406287,-896.037893603,0.17057,-14.56,34.77,-24.54,1.88,12.11,8.54
16459,400.15,28.0,4122.1053,3.70662348506,14.0645590699,-729.097178757,0.12516,-9.3,31.13,-23.39,1.69,9.42,5.28
16460,537.5,67.0,14225.7612,6.74889895983,44.2494962899,-1649.90259275,0.19979,-26.93,60.29,-38.48,2.77,24.59,13.83
16461,449.15,33.0,14112.7463,6.24557613035,23.4515966699,-3672.06531528,0.15653,-22.85,42.1,-29.85,2.25,14.49,8.2
16462,366.15,25.0,2815.3322,5.06622970956,12.8321132114,-613.932900206,0.1773,-11.11,28.42,-20.57,1.64,9.49,7.49
16463,470.15,30.0,13876.0312,2.79909986067,7.08635274877,-10826.3676432,0.14745,-10.45,40.22,-29.34,2.27,13.16,1.73
16464,386.15,37.0,14966.8678,5.69051816621,27.4409180497,-1808.19901444,0.12605,-16.88,45.74,-34.06,2.5,14.19,4.75
